participant,age,content,specificity,r_confidence,z_confidence,r_vividness,z_vividness
132,0,object,gist,0.5658426063015092,0.6413861190103162,0.5035525964497695,0.5540542205285787
133,0,object,gist,0.0,0.0,0.0,0.0
135,0,object,gist,0.4970412855367312,0.5453689373794678,0.5099626648144391,0.5626793108782799
136,0,object,gist,0.5560384374855327,0.6270802097080211,0.47263267186270275,0.5134548440640313
137,0,object,gist,0.22750787759664504,0.23155973302914795,0.20930724738891343,0.21244674428574684
138,0,object,gist,0.5653009971610737,0.6405897854248398,0.5814524542228188,0.6646542425567644
139,0,object,gist,0.47912964570281436,0.5218539729390675,0.4355724051843767,0.46675341310144813
13,1,object,gist,0.0,0.0,0.0,0.0
140,0,object,gist,0.6384423980690614,0.7555399709458486,0.6895177899145863,0.8470359152348198
141,0,object,gist,0.10988418522012476,0.11032968399850221,0.15872160087351353,0.16007498476332102
142,1,object,gist,0.4773915014505546,0.5196003488505534,0.41118775404353797,0.4370398210832495
143,1,object,gist,0.28908392440591246,0.29756636163649397,0.3039087410421131,0.3138204926213936
144,1,object,gist,0.3802916975841322,0.4004006217606769,0.5401981385408454,0.6044353438951333
145,0,object,gist,0.4788940616565567,0.5215482370755167,0.4786858015633611,0.5212780361816994
146,0,object,gist,0.34663630243320226,0.3616155979953673,0.34648549263601286,0.36144420288072154
147,0,object,gist,0.6461987757371916,0.7687444474019338,0.1857821480244426,0.18796495737499838
148,1,object,gist,-0.3376702313444262,-0.3514605872866171,-0.2927225315457332,-0.3015413575749188
149,0,object,gist,0.28312206336984486,0.2910729574039564,0.174266850290372,0.1760638083085099
14,1,object,gist,0.3164251448442486,0.3276694752596052,-0.04519375990904516,-0.045224566726848554
150,1,object,gist,0.1522933922103135,0.15348744751093596,0.2781614535351486,0.28568823294817025
151,1,object,gist,0.25823662157400984,0.2642181088625898,0.311208236255858,0.3218826566151139
153,0,object,gist,0.0,0.0,0.0,0.0
154,0,object,gist,-0.04815434123430768,-0.04819161385247026,-0.22873312086296146,-0.23285223706108538
155,1,object,gist,0.22755735196443586,0.23161190858224825,0.2821711164359005,0.29003944390739156
156,1,object,gist,0.1616693160861455,0.16310034085496905,-0.06224823358554043,-0.06232882173060401
157,1,object,gist,0.0,0.0,0.0,0.0
158,0,object,gist,0.6470957574074013,0.7702860581496751,0.683723819147443,0.8360736782755095
159,0,object,gist,0.0,0.0,0.0,0.0
15,1,object,gist,0.5490604623393929,0.6170353025600027,0.612904702146299,0.7135605424278221
160,0,object,gist,0.0,0.0,0.0,0.0
161,0,object,gist,0.30031039842757146,0.30986073629725636,0.26390913801210825,0.2703055613709585
162,0,object,gist,0.6959331730607902,0.8593704550965242,0.6593051113207485,0.7915834319632361
163,0,object,gist,0.19923777805256745,0.20193869875328543,0.3115128756773318,0.3222199999205909
164,0,object,gist,0.5004345937369794,0.5498857706495647,0.4170288281141495,0.4440899233530646
165,0,object,gist,0.4171514656195543,0.44423838847328584,0.5298313400669498,0.5899106459029372
166,0,object,gist,0.24227185592617448,0.24718622590848882,0.04845437118523489,0.0484923455060985
167,0,object,gist,0.3482108346470826,0.3634062705786357,0.44769964454624905,0.48181955156743766
168,0,object,gist,0.5561593548377255,0.6272552609559209,0.4728382984427433,0.5137196489300859
169,0,object,gist,0.25615368868343935,0.2619876302302324,0.3162875387734472,0.3275165658062265
16,1,object,gist,0.13929294816346227,0.14020446164989386,-0.16037645234958345,-0.16177306275723924
170,0,object,gist,0.30490068362906364,0.3149137378766856,0.4355724051843767,0.46675341310144813
172,0,object,gist,0.585452943234056,0.6707194596905403,0.6299177237328449,0.7412797335408032
173,0,object,gist,0.4573510254435955,0.49395652270893287,0.47912964570281436,0.5218539729390675
174,0,object,gist,0.4966088876423266,0.5447948294339854,0.25823662157400984,0.2642181088625898
175,0,object,gist,0.49111919900656525,0.5375342254231652,0.4538190066769527,0.48949938016939004
176,0,object,gist,0.45745048201222654,0.4940822921979585,-0.45764958995724203,-0.4943341210214689
177,0,object,gist,0.5761915823228079,0.6567426586995235,0.48336598397186453,0.5273671867261472
178,0,object,gist,0.4315118191107137,0.46175292898692166,0.3937307753338264,0.41620764454618014
179,0,object,gist,0.34429724054214794,0.3589595410361615,0.40470026519866514,0.42925709497941905
17,1,object,gist,0.23631633593135137,0.24086894466714978,0.3336230624913196,0.34689957101154867
180,0,object,gist,0.25604229329279055,0.26186841603568584,0.2260179606030347,0.22998904886980986
181,0,object,gist,0.0,0.0,0.0,0.0
182,0,object,gist,0.34648549263601286,0.36144420288072154,0.34671178121524726,0.3617013871683209
183,0,object,gist,0.0,0.0,0.0,0.0
184,0,object,gist,0.0,0.0,0.0,0.0
185,0,object,gist,0.41762444606744026,0.44481115154536194,0.4174396155887847,0.4445872955851414
186,0,object,gist,0.3163563193633161,0.3275929937419766,-0.13555180233147734,-0.13639129981287557
187,0,object,gist,0.2711625594542709,0.2781182221900271,0.34641016151377546,0.3613585967939577
188,0,object,gist,0.642280828017409,0.7620465303234212,0.6952524426992572,0.8580515947808394
189,0,object,gist,0.3166318911223304,0.3278992419312519,0.2861649160331189,0.29438408763958895
18,1,object,gist,0.44552452010369653,0.4791024693826081,0.3611575592573076,0.37821645542847976
190,0,object,gist,0.34648549263601286,0.36144420288072154,0.12182191802030096,0.1224299776094474
191,0,object,gist,0.6892040977312304,0.8464381574775254,-0.39277222773930337,-0.41507374255022833
192,0,object,gist,0.34641016151377546,0.3613585967939577,0.2711625594542709,0.2781182221900271
193,0,object,gist,0.2138963159732493,0.21725093189066524,0.2748897975029125,0.28214568688916075
194,0,object,gist,0.40978151569177623,0.4353486186088653,0.5553607350393591,0.626099734387861
195,0,object,gist,-0.1054521064544387,-0.10584561630914945,0.13558127972713546,0.13642132909530838
196,0,object,gist,0.5058464949174726,0.5571321331035289,0.6115457625121684,0.7113868641350808
197,0,object,gist,0.0,0.0,0.0,0.0
198,0,object,gist,0.3294850322449109,0.34225046334486203,0.34191842968811503,0.3562633211780997
199,0,object,gist,0.0,0.0,0.0,0.0
19,1,object,gist,0.3191613066423832,0.3307130145567283,0.3679776747863837,0.38608203011034453
1,1,object,gist,0.19381748474093957,0.19630062965736672,0.21001460211458728,0.21318662239018762
200,0,object,gist,0.28210976821983985,0.2899727898099036,0.1638769382083355,0.16536804708105604
20,1,object,gist,0.28210976821983985,0.2899727898099036,0.2639665282787456,0.27036724899356046
21,1,object,gist,-0.35492100484187034,-0.3710628250973629,-0.31904242195272137,-0.33058065190777425
22,1,object,gist,0.059593066517079185,0.05966376216932665,0.08607887385800327,0.08629242661872127
23,1,object,gist,0.4436372729604784,0.4767503117932216,0.40390856194909225,0.428310690400875
24,1,object,gist,0.5515021183351261,0.6205374454507842,0.38589422208591045,0.4069668339769141
25,1,object,gist,0.6780769145543195,0.8255455355406527,0.46007876919892293,0.4974112023608193
26,1,object,gist,0.1312948838528961,0.13205721994170952,0.30635472899009086,0.31651759742208974
27,1,object,gist,0.41379378492515784,0.44018018359413585,0.4575500034932283,0.49420815826073294
28,1,object,gist,0.0,0.0,0.0,0.0
29,1,object,gist,0.4310234999992373,0.4611530343779982,0.4309297890512878,0.4610379470004764
2,1,object,gist,0.1554850849534275,0.1567565621368018,0.16173968358287735,0.16317259774997236
30,1,object,gist,0.6946347835499476,0.8568570192117636,0.6586794133938032,0.7904774291692048
31,1,object,gist,0.5100736106799559,0.5628292617366426,0.562945798821134,0.6371352173002475
32,1,object,gist,0.4463036991443368,0.4800750323519349,0.5005173307126191,0.5499961567034118
33,1,object,gist,0.561630280013971,0.6352114709875817,0.5494209261006238,0.6175514788250819
34,1,object,gist,0.4355724051843767,0.46675341310144813,0.3377154787688113,0.35151165871628426
35,1,object,gist,0.40387423483574475,0.4282696720323682,0.48454371185234896,0.5289051172358077
36,1,object,gist,0.3266793038882825,0.3391063008544176,0.392015164665939,0.41417889761062227
37,1,object,gist,0.08896825125870705,0.08920411069667418,0.125983544746569,0.12665649584582994
38,1,object,gist,0.34641016151377546,0.3613585967939577,0.34641016151377546,0.3613585967939577
39,1,object,gist,0.5699393984226709,0.6474330826042289,0.6811470859197776,0.8312508582880066
3,1,object,gist,0.41651881434734017,0.44347269710415016,0.5844967581576029,0.6692658583119315
40,1,object,gist,0.5558097562348632,0.6267492425110801,0.45205860173768875,0.48728460507077065
41,1,object,gist,0.3512425084459567,0.36686042134199714,0.26503097609770887,0.27151176696073287
42,1,object,gist,0.32445113992632,0.33661396604205324,0.20526500689216165,0.20822301369828147
43,1,object,gist,0.6104676956673598,0.7096665550860309,0.6106004493267887,0.7098781996500801
44,1,object,gist,0.06678433763889495,0.06688389353324518,0.21500660720854206,0.21841474643538303
45,1,object,gist,0.4371108555552335,0.4686536598056085,0.40390856194909225,0.428310690400875
46,1,object,gist,0.29231195971244367,0.3010923672769194,0.31117335200622437,0.3218440319656037
47,1,object,gist,0.42241541473849603,0.4506284010892167,0.3854452325412166,0.4064393921139404
48,1,object,gist,0.16785086548325648,0.16945439929945902,0.0808170833808272,0.08099372572461808
49,1,object,gist,0.5006261743217589,0.550141392297771,0.28210976821983985,0.2899727898099036
4,1,object,gist,0.5098517913127886,0.5625294807319415,0.4701230803014025,0.5102283258852225
50,1,object,gist,-0.07349617695845544,-0.07362894199104698,-0.09799490261127392,-0.0983104041872485
51,1,object,gist,0.2367111329675957,0.2412871347385404,0.35491228905076627,0.3710528531862338
52,1,object,gist,0.6378834431132249,0.7545969817395983,0.5785454484050179,0.6602735767501394
53,1,object,gist,0.025237095350665217,0.025242455326836312,0.2719082989850256,0.2789233230558657
54,1,object,gist,0.5169590205897533,0.5721807359881358,0.5492689593766129,0.6173338300954359
55,1,object,gist,0.5560384374855327,0.6270802097080211,0.4657834596765951,0.5046719501392843
56,1,object,gist,0.1630881665725964,0.16455761535884197,0.1993299813665067,0.2020347152736054
57,1,object,gist,0.27975144247209416,0.28741239063198215,0.27975144247209416,0.28741239063198215
58,1,object,gist,0.44799203576793445,0.4821852993203078,0.17425707712348565,0.17605372906283162
59,1,object,gist,0.40299629655568053,0.4272210618201704,0.537328395407574,0.6003919278082895
5,1,object,gist,0.23567428552622316,0.2401890270462099,0.30805542574823763,0.31839552407332145
60,1,object,gist,0.5489960189536618,0.616943051860499,0.541223528490468,0.6058843888565888
61,1,object,gist,0.642280828017409,0.7620465303234212,0.6290379243469469,0.7398225268306271
62,1,object,gist,0.6278865708818113,0.7379195727249181,0.6527533657682196,0.7800812968633072
63,1,object,gist,-0.10286419199436975,-0.10322931629516197,-0.2057283839887395,-0.2087068214711534
64,1,object,gist,0.32614596599641404,0.33850936196316916,0.29649633272401277,0.30567384346784493
65,1,object,gist,0.4786858015633611,0.5212780361816994,0.3667852245745234,0.38470352384205536
66,1,object,gist,0.5006923684479667,0.5502297288343423,0.48237435496816305,0.5260740435742636
67,0,object,gist,0.0,0.0,0.0,0.0
68,1,object,gist,0.5977413202969476,0.6896254362700508,0.6116422812340859,0.7115410590354976
69,0,object,gist,0.0,0.0,0.0,0.0
6,1,object,gist,0.5362916143780116,0.5989354367055298,0.4470068646185357,0.48095344131247064
70,1,object,gist,0.25609797281792257,0.2619280027774897,0.2861649160331189,0.29438408763958895
71,1,object,gist,0.0,0.0,0.0,0.0
72,1,object,gist,0.4966088876423266,0.5447948294339854,0.562945798821134,0.6371352173002475
73,0,object,gist,0.5654239287700427,0.6407704701426664,0.13731723984415323,0.13819022367803535
74,1,object,gist,0.7349811537106433,0.9394754441884261,0.7614669610515674,0.9996972063205074
75,1,object,gist,-0.06624332606233194,-0.06634047782327751,-0.013248665212466388,-0.013249440460840934
76,0,object,gist,-0.02475491314116878,-0.024759971652058253,-0.07411267859855536,-0.07424882018573241
77,1,object,gist,0.24227185592617448,0.24718622590848882,0.21001460211458728,0.21318662239018762
78,0,object,gist,0.0,0.0,0.0,0.0
79,1,object,gist,0.16950096620150118,0.17115282326744174,0.3749939029842856,0.3942215854918155
7,1,object,gist,0.5036621001145302,0.5542009336212469,0.6777675174380715,0.8249730247244387
80,1,object,gist,0.10988418522012476,0.11032968399850221,-0.0061060044932678866,-0.006106080378945984
81,0,object,gist,0.47257184702104066,0.5133765268445738,0.47257184702104066,0.5133765268445738
82,0,object,gist,0.2869822111835907,0.2952745081108683,0.40299629655568053,0.4272210618201704
83,0,object,gist,0.30208080016131866,0.3118077714101597,0.4108298882193934,0.4366092134577011
84,1,object,gist,0.4199378836053691,0.44761660533027164,0.5329980830375838,0.5943236329506326
85,1,object,gist,0.22941573387056177,0.23357265405163105,0.2921743548953888,0.30094191272893606
86,0,object,gist,0.4278078216931394,0.45721032209166274,0.35498946906451995,0.3711411588406282
87,0,object,gist,0.5860489878406654,0.6716268253394222,0.5982583417540126,0.6904302690402779
88,0,object,gist,0.5715569570032963,0.6498321459620888,0.5706842552838709,0.6485369924527646
89,0,object,gist,0.39184229343261967,0.4139746526975392,0.4184587896324914,0.44582218161459997
8,1,object,gist,0.33769404359678207,0.35148746430452305,0.2847224289149339,0.29281364335115345
90,0,object,gist,0.4965233822364778,0.5446813400513392,0.42241541473849603,0.4506284010892167
91,0,object,gist,0.0,0.0,0.0,0.0
92,0,object,gist,0.0,0.0,0.0,0.0
93,0,object,gist,0.40919130405251397,0.43463950306157384,0.4883741565338878,0.5339230248275302
94,1,object,gist,0.21422326762424382,0.21759358443104618,0.3116774889895918,0.3224023144334788
95,0,object,gist,0.5634655913051447,0.6378964841889327,0.5781678488118249,0.6597061874514811
96,0,object,gist,0.44483074998842614,0.47823722170894567,0.4170288281141495,0.4440899233530646
97,0,object,gist,0.6953504388863873,0.8582413054910066,0.7367509296683308,0.9433353726802999
98,0,object,gist,0.0,0.0,0.0,0.0
99,0,object,gist,0.5187179609203507,0.5745841765395407,0.5369185911280823,0.5998159541620959
9,1,object,gist,0.7022866378759676,0.871798277896999,0.6258096104659501,0.7344982308532638
100,0,person,gist,0.5654239287700427,0.6407704701426664,0.5820855000871992,0.6656111632475183
101,0,person,gist,0.1803234679422392,0.1823170079679837,0.06218050618697903,0.06226083116584473
102,0,person,gist,0.3175122336499301,0.3288779818692693,0.030530022466339433,0.03053951327219836
103,0,person,gist,0.027306882235732303,0.02731367254352619,-0.3731940572216748,-0.3921288711558399
104,0,person,gist,0.12921165649395971,0.1299380379023977,0.21809208681130218,0.22165203740337738
105,0,person,gist,0.32965255566037427,0.34243839956432903,0.43953674088049904,0.47165647145682815
106,0,person,gist,0.674382504231634,0.8187381777411695,0.674382504231634,0.8187381777411695
107,1,person,gist,0.27807967741886275,0.28559960106249155,0.11120768749710654,0.11166956031065185
108,0,person,gist,0.3162875387734472,0.3275165658062265,0.2861649160331189,0.29438408763958895
109,0,person,gist,0.3929431097259562,0.4152758112435327,0.36312904074011065,0.38048552097588206
10,1,person,gist,0.46421699800744914,0.5026733370753743,0.4096923455208387,0.43524145781779916
110,0,person,gist,0.15104040008065933,0.15220495419977711,0.2295814081226022,0.23374753944694374
111,0,person,gist,0.5282365156112561,0.5876959889258558,0.5282365156112561,0.5876959889258558
112,0,person,gist,0.26402395600231826,0.27042897888886497,0.35491228905076627,0.3710528531862338
113,1,person,gist,0.571128199066492,0.6491955982299742,0.5560515703669191,0.6270992204435724
116,1,person,gist,0.4786858015633611,0.5212780361816994,0.14929816946111754,0.15042252792420086
117,1,person,gist,0.3322166356108445,0.3453178305458271,0.35637784547345136,0.37273061972230614
118,1,person,gist,0.0,0.0,0.0,0.0
11,1,person,gist,0.11258915976422681,0.11306854992028853,0.23185164121816176,0.2361454128821178
120,1,person,gist,-0.28395595215163955,-0.2919797470369627,-0.1993299813665067,-0.2020347152736054
121,1,person,gist,0.006042930398108286,0.006043003956298789,0.34429724054214794,0.3589595410361615
122,1,person,gist,0.6153637378727238,0.7175086604870238,0.6299177237328449,0.7412797335408032
123,1,person,gist,0.44474449908601915,0.4781296989257414,0.5559306238575239,0.6269241573676587
125,0,person,gist,0.513425709580396,0.5673707241331445,0.5617481293056098,0.6353836381029985
126,1,person,gist,0.28641408013433467,0.2946554969008377,0.19588223252263007,0.19844686322884814
127,0,person,gist,0.34191842968811503,0.3562633211780997,0.09325048082403138,0.09352219110677323
128,0,person,gist,0.3671845553673448,0.38516500611223037,0.3984755561051349,0.42183543050950245
129,0,person,gist,0.48231670050488745,0.5259989083622927,0.5551192213358139,0.6257505790933887
12,1,person,gist,0.6892040977312304,0.8464381574775254,0.6892040977312304,0.8464381574775254
130,0,person,gist,0.6718066185936796,0.8140285580549458,0.5558882571725564,0.62686284210023
131,0,person,gist,0.0,0.0,0.0,0.0
132,0,person,gist,0.7483867678445665,0.9692778396666473,0.7747098647220294,1.0320015852020241
133,0,person,gist,0.3734377890799553,0.3924120711161663,0.2639665282787456,0.27036724899356046
135,0,person,gist,0.6645582221762221,0.8009333161787651,0.6641244845761103,0.80015691376016
136,0,person,gist,0.5873670062235365,0.6736366943415589,0.5490604623393929,0.6170353025600027
137,0,person,gist,0.45967852660972425,0.4969036098429388,0.1787638714593372,0.18070546141408328
138,0,person,gist,0.15291057030852148,0.1541193407596388,0.12510864843424485,0.1257675886762637
139,0,person,gist,0.34641016151377546,0.3613585967939577,0.34641016151377546,0.3613585967939577
13,1,person,gist,0.34648549263601286,0.36144420288072154,0.34641016151377546,0.3613585967939577
140,0,person,gist,0.4277148098816927,0.4570964793676449,0.4277148098816927,0.4570964793676449
141,0,person,gist,0.17516877150389984,0.1769941288494836,0.2718136109543273,0.27882107827939295
142,1,person,gist,0.39086930536359543,0.41282569009316655,0.3850133687518487,0.4059322706704499
143,1,person,gist,0.4569795308077441,0.49348687076209896,0.4437337473060704,0.47687043277489544
144,1,person,gist,0.26560055069367966,0.27212447134355616,0.07283570407292297,0.07296491437178171
145,0,person,gist,0.30711748375021775,0.31735957104505647,0.3972733151830384,0.42040707476275824
146,0,person,gist,0.0,0.0,0.0,0.0
147,0,person,gist,0.015064586636348385,0.015065726386201008,0.13558127972713546,0.13642132909530838
148,1,person,gist,0.11830029697180384,0.1188568471574725,-0.10041928905068677,-0.10075888998806717
149,0,person,gist,0.10889310129609417,0.10932659717658763,-0.06535006885888951,-0.06544333665073877
14,1,person,gist,-0.19588223252263007,-0.19844686322884814,-0.25609797281792257,-0.2619280027774897
150,1,person,gist,0.1655362958807755,0.16707367594843434,0.2516698865318011,0.25719481960254403
151,1,person,gist,0.5873670062235365,0.6736366943415589,0.5618293103007741,0.6355022555403975
153,0,person,gist,0.0,0.0,0.0,0.0
154,0,person,gist,0.31851102863530306,0.32998915108420035,0.33671165884303467,0.3503790458499273
155,1,person,gist,0.33355837431451435,0.3468267827562175,0.348383190950715,0.3636024221942195
156,1,person,gist,0.22353979211937583,0.22737900487531523,0.4233737598572485,0.45179546364679496
157,1,person,gist,0.0,0.0,0.0,0.0
158,0,person,gist,0.5618293103007741,0.6355022555403975,0.4341408306869618,0.4649879974259852
159,0,person,gist,0.6527533657682196,0.7800812968633072,0.7586021754811442,0.992914128654655
15,1,person,gist,0.3162875387734472,0.3275165658062265,0.3162875387734472,0.3275165658062265
160,0,person,gist,0.5976039112845637,0.6894116657387823,0.4037864265436241,0.428164753783783
161,0,person,gist,0.5618293103007741,0.6355022555403975,0.4341408306869618,0.4649879974259852
162,0,person,gist,0.6100705490308236,0.7090337242414392,0.5979899440995201,0.6900123652593227
163,0,person,gist,0.549897901160596,0.618234947092719,0.47987614395499795,0.522823354411714
164,0,person,gist,0.5230946949832507,0.5805907891867902,0.24499371790354776,0.25007984657675625
165,0,person,gist,0.6100705490308236,0.7090337242414392,0.5074957442710154,0.5593510019554983
166,0,person,gist,0.38763496948187914,0.40901377819662754,0.3230291412348993,0.33502548158962003
167,0,person,gist,0.3576054916948286,0.3741375725903562,0.33206224228805514,0.34514429316780765
168,0,person,gist,0.3913986453788297,0.41345063833140305,0.2458154073125032,0.2509541921075885
169,0,person,gist,0.04520359212060694,0.045234419065954115,0.13555180233147734,0.13639129981287557
16,1,person,gist,-0.25928090022978445,-0.26533732606403987,0.031693850518989104,0.03170446907884462
170,0,person,gist,0.48170178873688146,0.5251978947024227,0.20009151224455077,0.20282788112652683
172,0,person,gist,0.5004345937369794,0.5498857706495647,0.5143355546741177,0.5686070501238495
173,0,person,gist,0.6447393172324414,0.7662426716115419,0.674382504231634,0.8187381777411695
174,0,person,gist,0.7203518808874846,0.9083760177062268,0.08546547739343037,0.08567448401318505
175,0,person,gist,0.3916520194609318,0.41374988448305816,0.16785086548325648,0.16945439929945902
176,0,person,gist,0.0,0.0,0.0,0.0
177,0,person,gist,0.676896109279497,0.8233629474799388,0.7533620297214925,0.9806844148186533
178,0,person,gist,0.6723460954868864,0.8150124424993364,0.5135828200197029,0.5675840985560042
179,0,person,gist,0.561630280013971,0.6352114709875817,0.45174609479384625,0.4868919019688998
17,1,person,gist,0.15245034181453182,0.15364812765631425,0.08711448103687533,0.08733585857377155
180,0,person,gist,0.4587317109255645,0.495703788420564,0.31290769749887426,0.32376546690143704
181,0,person,gist,0.021778620259218832,0.021782064499571086,-0.15248349400407551,-0.15368206884827615
182,0,person,gist,0.27463447968830645,0.2818695200704603,0.2748138425982645,0.282063525201089
183,0,person,gist,0.5189436376597291,0.5748929781728038,0.30031039842757146,0.30986073629725636
184,0,person,gist,0.34671178121524726,0.3617013871683209,0.13555180233147734,0.13639129981287557
185,0,person,gist,0.2584125832764233,0.2644066523759887,0.2582982161173468,0.2642841055188557
186,0,person,gist,-0.1054521064544387,-0.10584561630914945,0.13555180233147734,0.13639129981287557
187,0,person,gist,0.7815685751382895,1.0493886784881505,0.5860489878406654,0.6716268253394222
188,0,person,gist,0.6384423980690614,0.7555399709458486,0.6512112460304427,0.7773989683157337
189,0,person,gist,0.6225081042599213,0.7290896716333541,0.6460582824697986,0.768503264662025
18,1,person,gist,0.6960845122325391,0.8596639917221169,0.36628061740041584,0.38412060339470766
190,0,person,gist,0.45745048201222654,0.4940822921979585,-0.08807710121010885,-0.08830592214394933
191,0,person,gist,0.5628234059946368,0.6369560606436393,-0.13905048853985144,-0.1399572131258766
192,0,person,gist,0.41379378492515784,0.44018018359413585,0.4465588038690783,0.4803936348284274
193,0,person,gist,0.5240927423790365,0.5819657953284783,0.3897041006010205,0.4114511028310795
194,0,person,gist,0.3188722882867015,0.3303912496285609,0.5560515703669191,0.6270992204435724
195,0,person,gist,0.5331139899831832,0.5944855477955605,0.33925435726202563,0.35324966461034857
196,0,person,gist,0.5700085501923797,0.6475355099941708,0.6460096902180305,0.7684198645445398
197,0,person,gist,0.25604229329279055,0.26186841603568584,0.10542917959114906,0.10582243168549128
198,0,person,gist,0.6959331730607902,0.8593704550965242,0.7081425269741374,0.8834481202716407
199,0,person,gist,0.4098707441121461,0.43545585882298943,-0.045501575519329006,-0.04553301663937088
19,1,person,gist,0.3323611718959557,0.3454803067951916,0.13922996024705558,0.14014022800198642
1,1,person,gist,0.4965233822364778,0.5446813400513392,0.5188685822670224,0.574790266185569
200,0,person,gist,0.3336230624913196,0.34689957101154867,0.2642331667768271,0.2706538796155595
20,1,person,gist,0.2861649160331189,0.29438408763958895,0.28622714609061933,0.2944518695927383
21,1,person,gist,-0.0917899150453113,-0.09204901468607253,-0.08589603667957883,-0.08610822750050638
22,1,person,gist,-0.12209353913347196,-0.12270569972907663,0.0,0.0
23,1,person,gist,0.39277222773930337,0.41507374255022833,0.46688019523728513,0.5060734674906067
24,1,person,gist,0.6086409849093171,0.7067598284515229,0.4554777084912025,0.49159028338084376
25,1,person,gist,0.5501378740723724,0.6185790039904906,0.46646875210446354,0.505547469929364
26,1,person,gist,0.013980204066334054,0.013981114965302823,-0.10485153049750541,-0.10523832557725944
27,1,person,gist,0.19110661718118183,0.19348548243541935,0.28223250469213335,0.29010614401783597
28,1,person,gist,0.0,0.0,0.0,0.0
29,1,person,gist,0.5747231116524031,0.6545471374478995,0.5618293103007741,0.6355022555403975
2,1,person,gist,0.6046259567343116,0.7004068489161841,0.6353008653400645,0.7502546784170839
30,1,person,gist,0.4892644997177892,0.5350929042461137,0.4350909886637966,0.4661594283114869
31,1,person,gist,0.5659657092304761,0.6415672186494992,0.6777675174380715,0.8249730247244387
32,1,person,gist,0.06539274878214528,0.06548619974605673,0.043557240518437665,0.04358481799875807
33,1,person,gist,0.5235227664166304,0.581180299138271,0.45967852660972425,0.4969036098429388
34,1,person,gist,0.2741994797425325,0.2813990948983903,0.28914681659079794,0.2976349903364165
35,1,person,gist,0.174266850290372,0.1760638083085099,0.21778620259218834,0.22133089996516817
36,1,person,gist,0.34191842968811503,0.3562633211780997,0.34191842968811503,0.3562633211780997
37,1,person,gist,0.5252306290823313,0.5835358792889929,0.561630280013971,0.6352114709875817
38,1,person,gist,0.5653009971610737,0.6405897854248398,0.5653009971610737,0.6405897854248398
39,1,person,gist,0.3913135494662295,0.4133501519679734,0.3731129192584979,0.3920346076031479
3,1,person,gist,0.45688017663094044,0.4933612991243566,0.5298313400669498,0.5899106459029372
40,1,person,gist,0.5560384374855327,0.6270802097080211,0.5004345937369794,0.5498857706495647
41,1,person,gist,0.3795488080811667,0.39953241587560356,0.3732454236527939,0.39218855050041124
42,1,person,gist,0.655523731687871,0.7849237455995444,0.642280828017409,0.7620465303234212
43,1,person,gist,0.5143355546741177,0.5686070501238495,0.5144474032248961,0.5687591419613061
44,1,person,gist,0.14840963919754432,0.14951386388577703,0.27431877471434674,0.28152809284698893
45,1,person,gist,0.6026831493261553,0.6973501985610188,0.642280828017409,0.7620465303234212
46,1,person,gist,0.5313379619786376,0.5920076048729966,0.6111323313521408,0.710726709925691
47,1,person,gist,0.19381748474093957,0.19630062965736672,0.14539472454086813,0.1464324489818981
48,1,person,gist,0.3916520194609318,0.41374988448305816,0.5905863785521988,0.6785660371810988
49,1,person,gist,0.4278078216931394,0.45721032209166274,0.4095141796739611,0.43502737411196124
4,1,person,gist,0.6470957574074013,0.7702860581496751,0.5860489878406654,0.6716268253394222
50,1,person,gist,0.11474132897418848,0.11524888954107605,0.0664291904587407,0.06652716373141515
51,1,person,gist,0.5332299725778292,0.5946475963024189,0.5006951689140939,0.5502334662487784
52,1,person,gist,0.10277454997996212,0.1031387164754285,0.1511390440881796,0.15230590266956592
53,1,person,gist,0.5741439192276337,0.6536827047562088,0.2845551966122361,0.29263166750024416
54,1,person,gist,0.20434599525418776,0.20726376605735336,0.24904668171604133,0.25439619713843786
55,1,person,gist,0.44483074998842614,0.47823722170894567,0.43797549193470886,0.4697230186874753
56,1,person,gist,0.41651881434734017,0.44347269710415016,0.3916520194609318,0.41374988448305816
57,1,person,gist,0.27975144247209416,0.28741239063198215,0.18028426292646066,0.18227648559062534
58,1,person,gist,0.2871696383579298,0.29547876895012054,0.055001909821692674,0.05505747482484628
59,1,person,gist,0.5654239287700427,0.6407704701426664,0.5815788981634725,0.6648452918034841
5,1,person,gist,0.377586958555292,0.3972423703598829,0.17877919955123756,0.18072129555338917
60,1,person,gist,0.24597601850723633,0.2511251395913855,0.2731282303472258,0.2802411226048386
61,1,person,gist,0.3667852245745234,0.38470352384205536,0.4786858015633611,0.5212780361816994
62,1,person,gist,0.446909678648343,0.4808319935081771,0.4341408306869618,0.4649879974259852
63,1,person,gist,0.13077831181502053,0.13153162308318106,0.2491015463143248,0.2544546905457268
64,1,person,gist,0.20760415277110814,0.21066628131512563,0.2259221662509118,0.22988809980926123
65,1,person,gist,0.17516877150389984,0.1769941288494836,0.1026851419160792,0.10304835478651497
66,1,person,gist,0.482421586164604,0.526135599258773,0.5188307624789138,0.574738514617456
67,0,person,gist,0.47912964570281436,0.5218539729390675,0.4355724051843767,0.46675341310144813
68,1,person,gist,0.4170288281141495,0.4440899233530646,0.5004345937369794,0.5498857706495647
69,0,person,gist,0.5552399387932235,0.6259250828661252,0.31851102863530306,0.32998915108420035
