participant,event,vividness,confidence,age,detail_object,detail_person,detail_place,gist_object,gist_person,gist_place
191,13,1.37962963,5.777777778,0,1,0,1,1,1,1
191,9,2.509259259,5.638888889,0,1,1,1,1,1,1
191,11,2.25,5.175925926,0,1,1,1,1,1,1
191,14,3.537037037,4.851851852,0,1,0,1,1,0,1
192,3,1.828703774,5.078703986,0,1,1,0,1,1,1
192,11,1.875,3.01851866,0,1,1,1,1,1,1
192,21,5.134259542,5.324074215,0,1,1,1,1,1,1
192,13,2.560185326,5.046296438,0,1,1,1,1,1,1
192,20,1.481481552,1.26851866,0,0,0,1,0,0,1
192,6,2.472222222,4.398148431,0,1,1,1,1,1,1
192,5,2.037037108,4.89351866,0,1,1,0,1,1,1
192,9,4.171296438,5.407407549,0,1,1,1,1,1,1
192,2,2.824074215,4.745370653,0,1,1,1,1,1,1
192,8,1.64351866,4.754629771,0,1,1,1,1,1,1
192,10,1.722222222,2.38425933,0,0,1,1,1,1,1
192,16,1.569444444,2.412037108,0,1,1,1,1,1,1
192,12,2.342592663,4.699074215,0,1,1,1,1,1,1
192,17,1.430555556,1.912037108,0,0,0,1,1,0,1
192,22,1.89351866,3.074074215,0,0,1,0,1,1,1
192,7,1.476851993,1.861111111,0,1,0,1,1,1,1
192,15,1.597222222,1.810185326,0,1,1,1,1,1,1
192,24,1.481481552,2.078703774,0,0,1,0,1,1,0
192,18,1.972222222,4.467592875,0,1,1,1,1,1,1
192,19,2.097222222,2.185185326,0,1,1,0,1,1,1
192,4,1.842592663,1.726851993,0,1,1,1,1,1,1
192,23,1.527777778,2.314814885,0,1,1,1,1,1,1
192,14,2.916666667,4.236111111,0,1,1,1,1,1,1
192,1,1.898148219,5.120370653,0,1,1,1,1,1,1
193,23,3.513888995,3.513888995,0,0,0,1,0,0,1
193,2,3.680555662,4.256944656,0,1,1,1,1,1,1
193,12,3.482638995,3.482638995,0,1,0,0,1,0,0
193,17,3.631944656,3.631944656,0,1,1,0,1,1,1
193,19,3.510416667,3.510416667,0,0,0,0,0,0,0
193,13,1.065972249,1.065972249,0,0,0,0,0,0,0
193,9,3.364583333,2.819444656,0,1,0,0,1,0,0
193,14,3.350694656,3.350694656,0,0,0,0,1,0,0
193,4,1.236111164,1.236111164,0,0,0,0,0,0,0
193,15,3.90277799,3.0,0,0,1,0,0,1,0
193,10,3.0,3.666666667,0,1,1,0,1,1,1
193,24,3.138888995,2.215277831,0,0,0,0,1,0,0
193,11,2.100694497,2.885416667,0,0,0,0,0,0,0
193,16,3.680555662,3.680555662,0,1,1,0,1,1,1
193,21,3.065972328,3.756944656,0,0,1,0,0,1,0
193,22,2.861111323,3.90277799,0,0,0,0,0,0,0
193,3,4.104166667,4.104166667,0,0,0,1,1,0,1
193,1,2.5625,3.510416667,0,1,1,0,1,1,1
193,6,2.4375,2.4375,0,1,0,0,1,0,0
193,18,2.722222328,3.100694656,0,0,0,1,1,0,1
193,5,3.065972328,3.065972328,0,0,0,0,1,0,1
193,8,1.506944497,1.506944497,0,0,0,0,0,0,0
193,7,3.510416667,3.510416667,0,0,0,0,0,0,0
193,20,3.756944656,3.756944656,0,0,1,0,1,1,0
194,5,3.076822917,4.098958333,0,0,1,0,1,1,1
194,10,3.845052083,5.1796875,0,1,1,1,1,1,1
194,22,3.858072917,4.528645833,0,0,1,1,1,1,1
194,6,3.858072917,5.036458333,0,0,0,0,1,1,1
194,9,3.6953125,4.509114583,0,1,0,0,1,1,1
194,7,1.807291667,1.37109375,0,0,0,1,0,1,1
194,20,4.020833333,5.21875,0,1,1,1,1,1,1
194,21,3.454427083,4.098958333,0,0,1,1,1,1,1
194,18,1.891927083,4.41796875,0,0,1,1,1,1,1
194,11,3.916666667,4.41796875,0,0,1,1,1,1,1
194,19,1.709635417,1.462239583,0,0,0,0,0,0,0
194,15,2.380208333,2.341145833,0,1,0,1,1,0,1
194,14,5.7265625,5.973958333,0,1,1,0,1,1,1
194,1,4.4765625,5.973958333,0,1,1,1,1,1,1
194,13,3.94921875,4.821614583,0,1,1,1,1,1,1
194,24,3.7734375,4.541666667,0,0,0,1,1,1,1
194,12,4.65234375,5.694010417,0,1,1,0,1,1,1
194,2,3.994791667,5.375,0,1,1,1,1,1,1
194,17,2.236979167,4.795572917,0,0,0,0,0,0,0
194,8,3.94921875,5.759114583,0,1,1,1,1,1,1
194,3,3.493489583,4.515625,0,0,0,1,1,0,1
194,23,4.385416667,5.212239583,0,1,1,1,1,1,1
194,4,2.868489583,5.049479167,0,0,0,1,1,0,1
194,16,5.654947917,5.264322917,0,1,1,1,1,1,1
195,7,5.648148431,4.365740882,0,0,1,1,1,1,1
195,12,5.921296438,5.981481764,0,1,1,1,1,1,1
195,5,4.013888889,4.592592875,0,1,1,0,1,1,1
195,13,4.731481764,5.981481764,0,1,0,1,1,1,1
195,20,1.870370441,1.962963104,0,1,1,0,1,1,1
195,1,3.041666667,2.328703774,0,1,0,0,1,0,1
195,24,4.171296438,4.666666667,0,1,0,1,1,1,1
195,14,3.726851993,3.986111111,0,1,0,1,1,1,1
195,9,4.953703986,5.115740882,0,1,1,1,1,1,1
195,15,4.898148431,4.425926208,0,1,1,1,1,1,1
195,21,5.263888889,4.745370653,0,0,1,1,1,1,1
195,3,2.023148219,4.796296438,0,1,1,0,1,1,1
195,4,3.388888889,3.388888889,0,0,0,1,1,0,1
195,2,5.648148431,5.972222222,0,1,0,0,1,1,1
195,11,5.273148431,5.555555556,0,0,1,1,1,1,1
195,22,3.810185326,5.273148431,0,0,1,0,0,1,1
195,18,4.726851993,5.101851993,0,0,1,1,1,1,1
195,19,3.51851866,3.481481764,0,1,0,1,1,0,1
195,10,5.009259542,5.509259542,0,1,1,1,1,1,1
195,16,3.564815097,5.842592875,0,1,0,1,1,1,1
195,17,3.879629771,5.884259542,0,1,1,1,1,1,1
195,8,5.314815097,5.953703986,0,0,1,1,1,1,1
195,23,5.111111111,4.435185326,0,0,0,1,1,0,1
195,6,5.472222222,4.773148431,0,1,1,0,1,1,1
196,3,3.685185326,2.587963104,0,1,0,0,1,0,1
196,10,3.134259542,3.375,0,0,0,1,0,0,1
196,2,5.907407549,5.907407549,0,1,1,1,1,1,1
196,13,5.925926208,2.171296438,0,1,0,1,1,1,1
196,23,5.884259542,5.884259542,0,1,1,1,1,1,1
196,24,5.939815097,5.986111111,0,1,1,1,1,1,1
196,11,4.875,2.689815097,0,0,0,1,1,0,1
196,5,1.458333333,1.449074215,0,0,0,1,0,0,1
196,14,5.981481764,5.981481764,0,1,1,1,1,1,1
196,9,5.069444444,4.486111111,0,1,1,1,1,1,1
196,6,5.981481764,5.981481764,0,1,1,1,1,1,1
196,19,5.208333333,5.189815097,0,0,0,1,0,0,1
196,15,5.898148431,5.898148431,0,1,0,1,1,0,1
196,8,5.865740882,5.842592875,0,1,1,1,1,1,1
196,12,5.981481764,5.981481764,0,1,1,1,1,1,1
196,4,4.66203732,3.805555556,0,0,0,0,0,0,0
196,22,5.981481764,5.981481764,0,1,0,1,1,0,1
196,21,5.981481764,5.981481764,0,0,1,1,1,1,1
196,1,5.981481764,5.981481764,0,1,1,1,1,1,1
196,18,5.981481764,5.981481764,0,1,1,1,1,1,1
196,7,5.421296438,5.699074215,0,0,0,1,0,0,1
196,16,5.962963104,5.962963104,0,1,0,1,1,1,1
196,20,5.967592875,5.967592875,0,1,1,1,1,1,1
196,17,5.981481764,5.981481764,0,1,1,1,1,1,1
197,12,3.880034722,3.93608941,0,1,1,0,1,1,1
197,22,3.420876736,3.218164063,0,1,0,1,1,0,1
197,8,3.236501736,2.204253472,0,1,1,1,1,1,1
197,1,4.031119792,4.661132813,0,1,1,1,1,1,1
197,11,3.157291667,2.580750868,0,1,1,1,1,1,1
197,20,3.371853299,4.593706597,0,1,1,1,1,1,1
197,14,4.091297743,4.047265625,0,1,1,1,1,1,1
197,4,4.913085938,5.221462674,0,0,0,1,1,1,1
197,17,3.773177083,4.340017361,0,1,1,1,1,1,1
197,6,4.319097222,4.73999566,0,1,1,1,1,1,1
197,7,3.677647569,3.588346354,0,0,1,0,1,1,0
197,9,2.632834201,4.421571181,0,1,1,1,1,1,1
197,5,4.077864583,4.845182292,0,1,1,0,1,1,1
197,13,3.702018229,4.864431424,0,1,1,1,1,1,1
197,16,3.526627604,3.855664063,0,1,1,1,1,1,1
197,19,2.994921875,2.718446181,0,1,1,1,1,1,1
197,2,3.502170139,4.898524306,0,1,1,1,1,1,1
197,18,3.001497396,4.706553819,0,1,1,1,1,1,1
197,3,3.974240451,5.223328993,0,1,0,1,1,1,1
197,21,3.574652778,5.254361979,0,1,0,1,1,1,1
197,15,3.057530382,4.500716146,0,1,1,1,1,1,1
197,10,3.537000868,4.207747396,0,1,1,1,1,1,1
197,23,3.296289063,5.114279514,0,1,0,1,1,1,1
197,24,3.438628472,4.26265191,0,0,1,1,1,1,1
198,22,3.997806072,3.901150783,0,0,1,0,1,1,0
198,9,4.828119437,4.82718126,0,1,0,1,1,1,1
198,11,1.325774749,1.254457593,0,0,0,0,0,0,1
198,2,5.961817265,5.937416712,0,1,1,1,1,1,1
198,16,2.653999488,2.656814416,0,0,1,0,0,1,1
198,7,2.690978607,2.609590054,0,1,0,1,1,0,1
198,14,5.811414878,5.896679719,0,1,0,0,1,1,1
198,21,1.470455885,1.379858017,0,0,0,0,1,0,0
198,12,2.707746585,2.61200881,0,0,1,0,1,1,0
198,20,2.40517354,2.303738554,0,1,0,0,1,0,0
198,6,2.136166851,2.072356502,0,0,1,0,0,1,0
198,24,1.898480217,1.659926534,0,1,1,0,1,1,0
198,3,2.352251967,2.206095815,0,1,0,0,1,0,0
198,18,3.099543413,3.020041148,0,0,1,0,0,1,1
198,8,1.430661043,1.277704199,0,1,0,0,1,0,0
198,19,1.775222381,2.272439361,0,1,0,0,1,0,0
198,13,3.976766427,3.556203206,0,1,1,0,1,1,1
198,5,2.074065169,1.962107579,0,0,0,0,1,0,0
198,10,2.150127252,2.079748472,0,0,0,0,0,0,0
198,23,1.19817551,1.11171182,0,0,0,0,0,0,0
198,17,1.126799544,1.168089271,0,0,0,0,0,0,0
198,4,1.568419298,1.444754958,0,0,0,0,0,0,1
198,1,2.408416033,2.307357748,0,0,0,0,0,0,0
198,15,1.673784614,1.306419333,0,1,0,0,1,0,0
199,5,4.9453125,5.563802083,0,0,1,0,1,1,1
199,16,3.369791667,5.967447917,0,1,0,0,1,1,0
199,20,5.114583333,5.889322917,0,1,1,1,1,1,1
199,21,4.76953125,5.889322917,0,1,1,1,1,1,1
199,7,2.223958333,4.131510417,0,1,1,1,1,1,1
199,9,3.5,5.53125,0,0,1,1,1,1,1
199,12,4.841145833,5.8828125,0,0,1,1,1,1,1
199,15,4.092447917,5.205729167,0,0,0,1,1,1,1
199,13,3.389322917,4.2421875,0,1,0,1,1,1,1
199,3,4.88671875,5.973958333,0,1,1,1,1,1,1
199,18,4.528645833,5.850260417,0,1,1,1,1,1,1
199,4,4.053385417,5.661458333,0,1,1,0,1,1,1
199,10,3.037760417,4.190104167,0,0,0,1,1,0,1
199,11,2.731770833,5.7265625,0,1,1,1,1,1,1
199,6,4.294270833,5.98046875,0,1,1,1,1,1,1
199,17,4.59375,5.993489583,0,1,1,1,1,1,1
199,22,1.091145833,1.182291667,0,1,0,1,1,1,1
199,2,4.977864583,5.928385417,0,1,1,1,1,1,1
199,14,4.209635417,5.84375,0,1,1,1,1,1,1
199,1,3.298177083,5.934895833,0,1,1,1,1,1,1
199,24,5.010416667,5.43359375,0,1,0,1,1,0,1
199,8,4.248697917,5.889322917,0,1,1,1,1,1,1
199,23,2.653645833,3.766927083,0,1,1,1,1,1,1
199,19,4.125,3.734375,0,1,0,1,1,0,1
19,7,1.034722222,1.048611111,1,0,0,0,0,0,0
19,2,1.0625,1.041666667,1,1,0,1,1,1,1
19,19,5.145669291,5.649606299,1,1,1,0,1,1,1
19,18,1.078814628,1.072509458,1,1,0,1,1,0,1
19,3,1.148171501,1.14186633,1,0,0,0,1,0,0
19,9,1.020833333,1.048611111,1,0,0,1,0,0,1
19,5,1.173392182,1.091424968,1,0,1,1,0,1,1
19,20,1.034722222,1.055555556,1,0,1,0,0,1,0
19,14,1.022068096,1.034678436,1,1,0,0,1,0,0
19,8,1.034722222,1.034722222,1,0,0,0,0,0,0
19,22,1.048611111,1.020833333,1,0,1,0,0,1,0
19,16,1.098425197,1.098425197,1,0,0,0,0,0,0
19,23,4.311023622,4.429133858,1,0,1,1,1,1,1
19,10,1.066929134,1.082677165,1,1,1,0,1,1,0
19,13,1.020833333,1.013888889,1,0,0,1,1,0,1
19,6,1.083333333,1.0625,1,0,0,0,1,0,1
19,21,4.097222222,4.6875,1,1,1,1,1,1,1
19,11,1.0,1.090277778,1,0,1,0,0,1,0
19,17,2.1875,1.902777778,1,0,0,0,0,0,0
19,15,1.520833333,1.868055556,1,0,1,0,1,1,0
19,24,1.043307087,1.066929134,1,0,1,0,0,1,1
19,4,1.083333333,1.0,1,0,0,0,0,0,0
19,1,1.0625,1.111111111,1,1,1,0,1,1,0
19,12,1.020833333,1.041666667,1,0,1,1,0,1,1
1,12,5.907407407,5.925925926,1,1,1,1,1,1,1
1,21,4.111111111,4.601851852,1,1,1,1,1,1,1
1,11,4.435185185,5.064814815,1,0,1,1,1,1,1
1,8,1.00462963,1.018518519,1,0,0,1,1,0,1
1,14,1.194444444,1.606481481,1,0,0,0,1,1,0
1,1,4.981481481,5.731481481,1,1,1,0,1,1,1
1,10,4.564814815,4.986111111,1,0,0,1,0,1,1
1,23,1.467592593,2.763888889,1,1,0,1,1,1,1
1,15,3.925925926,4.805555556,1,1,1,1,1,1,1
1,16,5.342592593,5.865740741,1,1,1,1,1,1,1
1,7,2.824074074,3.435185185,1,0,1,0,0,1,0
1,9,4.277777778,4.671296296,1,1,1,1,1,1,1
1,2,4.222222222,4.833333333,1,1,1,0,1,1,0
1,13,4.958333333,5.953703704,1,1,0,0,1,1,1
1,17,1.097222222,1.069444444,1,0,0,0,1,0,0
1,24,1.282407407,2.185185185,1,1,0,0,1,0,0
1,3,5.824074074,5.976851852,1,1,0,1,1,1,1
1,6,4.12962963,4.356481481,1,1,1,1,1,1,1
1,4,3.606481481,4.791666667,1,0,1,1,0,1,1
1,20,1.018518519,1.013888889,1,0,0,0,0,0,0
1,19,4.435185185,5.148148148,1,1,0,1,1,0,1
1,22,3.236111111,4.037037037,1,1,1,0,1,1,1
1,18,5.009259259,5.685185185,1,0,1,1,1,1,1
1,5,3.074074074,3.365740741,1,0,0,0,1,1,0
200,24,2.155555556,2.988888889,0,1,1,0,1,1,1
200,22,1.466666667,2.361111111,0,0,0,0,0,1,0
200,16,1.0,1.0,0,1,0,0,1,0,0
200,17,1.161111111,1.161111111,0,0,0,0,0,0,1
200,2,4.25,4.261111111,0,1,1,0,1,1,1
200,12,1.238888889,2.477777778,0,1,1,1,1,1,1
200,11,1.016666667,1.016666667,0,0,1,0,1,1,0
200,6,1.016666667,1.005555556,0,0,1,0,0,1,0
200,20,4.077777778,4.655555556,0,1,1,1,1,1,1
200,14,1.027777778,1.027777778,0,1,1,1,1,1,1
200,15,2.016666667,3.233333333,0,1,1,1,1,1,1
200,7,1.077777778,1.411111111,0,0,0,1,1,0,1
200,4,1.672222222,2.555555556,0,0,1,1,1,1,1
200,18,1.138888889,2.016666667,0,0,1,1,1,1,1
200,5,1.272222222,1.388888889,0,0,0,0,1,0,1
200,13,4.044444444,4.038888889,0,1,0,1,1,1,1
200,23,1.5,1.927777778,0,0,0,1,1,0,1
200,1,1.155555556,2.561111111,0,1,0,1,1,0,1
200,8,2.716666667,4.011111111,0,1,1,1,1,1,1
200,9,1.138888889,1.061111111,0,1,1,1,1,1,1
200,3,1.011111111,1.011111111,0,1,1,0,1,1,0
200,19,3.394444444,5.35,0,1,1,1,1,1,1
200,21,4.322222222,4.322222222,0,1,1,1,1,1,1
200,10,1.088888889,2.238888889,0,1,1,1,1,1,1
20,19,1.605555556,1.972222222,1,1,1,0,1,1,1
20,7,1.077777778,1.044444444,1,0,1,1,0,1,1
20,6,4.033333333,4.788888889,1,1,0,1,1,1,1
20,11,4.161111111,3.933333333,1,1,1,1,1,1,1
20,21,4.761111111,4.761111111,1,1,1,1,1,1,1
20,12,4.822222222,5.616666667,1,0,1,1,1,1,1
20,1,3.905555556,4.655555556,1,1,1,0,1,1,1
20,2,3.644444444,4.155555556,1,0,0,1,1,1,1
20,14,2.45,3.244444444,1,1,0,1,1,1,1
20,5,1.677777778,1.677777778,1,1,1,0,1,1,0
20,16,5.261111111,5.861111111,1,1,1,1,1,1,1
20,20,4.761111111,4.944444444,1,0,1,1,1,1,1
20,23,5.744444444,5.983333333,1,1,1,0,1,1,1
20,8,5.916666667,5.938888889,1,1,1,1,1,1,1
20,22,5.827777778,5.916666667,1,1,0,1,1,1,1
20,24,1.472222222,1.55,1,1,0,1,1,0,1
20,15,5.566666667,5.85,1,1,1,1,1,1,1
20,18,4.422222222,4.666666667,1,0,1,1,1,1,1
20,9,2.622222222,3.311111111,1,1,1,1,1,1,1
20,4,4.411111111,5.0,1,1,1,1,1,1,1
20,10,1.2,1.188888889,1,0,1,1,0,1,1
20,13,2.672222222,2.627777778,1,1,1,0,1,1,1
20,3,5.555555556,5.788888889,1,0,0,1,0,1,1
20,17,4.133333333,4.716666667,1,1,1,0,1,1,1
21,24,1.130208333,1.130208333,1,0,0,0,0,0,0
21,15,1.13671875,1.078125,1,0,1,0,0,1,1
21,1,1.13671875,1.104166667,1,1,0,0,1,1,1
21,16,1.130208333,1.13671875,1,1,1,1,1,1,1
21,20,1.091145833,1.071614583,1,1,1,0,1,1,1
21,10,1.084635417,1.071614583,1,0,0,0,1,0,0
21,9,1.110677083,1.104166667,1,1,0,0,1,0,0
21,12,1.25390625,1.234375,1,0,0,0,0,0,0
21,13,1.149739583,1.110677083,1,0,0,0,1,0,1
21,7,1.169270833,1.149739583,1,0,0,0,0,0,0
21,8,1.319010417,1.592447917,1,0,1,0,0,1,0
21,18,1.13671875,1.15625,1,0,1,1,0,1,1
21,2,1.110677083,1.13671875,1,0,0,0,0,0,0
21,17,1.130208333,1.123697917,1,0,0,0,0,0,1
21,3,1.09765625,1.091145833,1,0,1,0,1,1,0
21,4,1.110677083,1.091145833,1,0,0,0,0,0,0
21,14,1.17578125,1.240885417,1,0,0,0,1,0,0
21,21,1.084635417,1.110677083,1,1,0,1,1,0,1
21,6,1.1171875,1.143229167,1,0,1,0,0,1,0
21,11,1.130208333,1.13671875,1,0,1,0,1,1,0
21,23,1.084635417,1.084635417,1,0,1,0,1,1,0
21,5,1.104166667,1.078125,1,1,0,0,1,0,0
21,22,1.149739583,1.149739583,1,1,0,0,1,0,0
21,19,1.143229167,1.143229167,1,1,0,0,1,0,0
22,12,1.024313529,1.040826797,1,0,1,0,0,1,0
22,3,1.0,1.022321542,1,1,0,0,1,1,0
22,16,1.502686103,1.165207982,1,1,0,1,1,1,1
22,21,1.497470697,1.335652431,1,0,0,1,0,0,1
22,10,1.428164601,1.080465873,1,1,0,0,1,0,1
22,9,1.254062215,1.087556839,1,1,0,1,1,0,1
22,11,1.059608817,1.051955581,1,0,1,0,0,1,0
22,20,1.650181969,1.347481966,1,1,1,1,1,1,1
22,4,1.605818629,1.315351288,1,1,1,1,1,1,1
22,6,1.366120338,1.307488044,1,1,1,0,1,1,1
22,13,1.001045068,1.031940142,1,0,0,0,1,0,1
22,23,1.174573859,1.212488969,1,0,0,0,0,0,0
22,1,1.022984743,1.067806443,1,1,0,1,1,0,1
22,8,1.046815872,1.003842513,1,0,0,1,1,1,1
22,2,1.063233376,1.038865606,1,1,0,0,1,0,0
22,22,1.151378115,1.125193795,1,1,0,0,1,0,0
22,17,1.031719009,1.012940367,1,0,0,0,1,1,0
22,19,1.044305921,1.079371134,1,0,0,1,0,0,1
22,18,1.06068627,1.020545125,1,0,0,1,0,0,1
22,14,1.036846002,1.067910949,1,1,0,0,1,0,0
22,5,2.121744514,1.803977847,1,1,0,0,1,0,1
22,7,1.059460004,1.049493512,1,0,0,0,1,0,0
22,24,1.081734061,1.097418825,1,0,0,0,1,0,0
22,15,1.071569284,1.066133539,1,0,0,0,0,1,0
23,19,2.068731118,2.518126888,1,1,0,0,1,0,1
23,22,2.763595166,2.914652568,1,0,1,1,0,1,1
23,9,3.696374622,4.761329305,1,1,1,0,1,1,1
23,5,2.635196375,2.990181269,1,1,0,0,1,0,1
23,2,2.461480363,2.461480363,1,1,0,1,1,0,1
23,15,4.236404834,5.433534743,1,0,1,1,1,1,1
23,20,4.72734139,5.441087613,1,1,1,0,1,1,1
23,17,1.721299094,1.638217523,1,0,1,0,0,1,0
23,14,5.093655589,5.410876133,1,1,1,0,1,1,1
23,13,2.159365559,2.922205438,1,0,1,1,0,1,1
23,11,5.425981873,5.425981873,1,0,1,1,1,1,1
23,3,4.342145015,5.505287009,1,1,0,1,1,1,1
23,6,4.274169184,4.089123867,1,0,1,0,1,1,1
23,7,3.269637462,3.685045317,1,0,0,1,1,0,1
23,23,4.636706949,5.127643505,1,1,1,1,1,1,1
23,8,4.534743202,5.509063444,1,0,1,1,0,1,1
23,12,3.254531722,3.394259819,1,0,1,0,0,1,1
23,4,2.703172205,3.681268882,1,0,1,0,1,1,0
23,10,2.340634441,2.340634441,1,0,1,0,0,1,0
23,16,5.645015106,5.671450151,1,1,1,1,1,1,1
23,1,3.450906344,4.349697885,1,1,1,0,1,1,1
23,18,4.73489426,5.093655589,1,1,1,1,1,1,1
23,24,3.194108761,3.356495468,1,0,1,1,0,1,1
23,21,2.314199396,3.590634441,1,1,0,1,1,0,1
24,14,1.3,1.3,1,1,0,0,1,1,0
24,15,1.036,1.02,1,0,0,0,0,0,0
24,21,2.692,2.692,1,1,1,1,1,1,1
24,5,1.044,1.204,1,0,1,1,1,1,1
24,22,1.0,1.0,1,0,0,1,0,1,1
24,3,1.724,3.372,1,1,0,1,1,1,1
24,2,1.852,2.788,1,0,1,1,1,1,1
24,1,1.02,1.02,1,1,0,0,1,0,0
24,19,1.004,3.412,1,1,1,0,1,1,1
24,23,1.012,1.012,1,1,0,0,1,0,0
24,20,1.0,1.182291667,1,0,1,0,1,1,0
24,24,1.012,1.124,1,0,1,1,1,1,1
24,10,1.02,1.02,1,0,0,0,0,1,0
24,11,1.556,1.564,1,1,0,1,1,1,1
24,6,1.390625,1.0,1,1,1,0,1,1,1
24,7,1.02,2.276,1,0,1,0,1,1,1
24,17,1.004,1.004,1,1,0,0,1,0,0
24,12,1.012,1.02,1,0,0,0,1,0,0
24,9,1.032552083,1.026041667,1,0,1,0,0,1,0
24,18,2.076,2.66,1,0,0,0,1,1,1
24,8,1.004,1.004,1,0,0,1,0,0,1
24,16,1.012,1.012,1,0,0,0,0,0,0
24,4,1.0,1.0,1,0,0,0,0,0,0
24,13,1.068,1.708,1,0,0,0,1,1,1
25,24,1.01953125,1.0,1,0,0,0,0,0,0
25,10,1.013020833,1.032552083,1,0,1,0,1,1,0
25,19,1.013020833,1.013020833,1,0,1,0,0,1,0
25,18,1.1953125,1.501302083,1,0,1,0,1,1,1
25,15,1.052083333,1.0390625,1,1,0,0,1,0,0
25,11,1.084635417,1.013020833,1,0,0,0,0,0,0
25,6,1.3515625,1.227864583,1,0,0,0,1,1,1
25,12,1.201822917,1.188802083,1,0,0,1,0,0,1
25,5,1.5078125,1.735677083,1,0,1,0,1,1,1
25,21,1.05859375,1.026041667,1,0,0,1,0,0,1
25,20,1.026041667,1.026041667,1,0,0,1,0,0,1
25,17,1.026041667,1.013020833,1,0,0,0,0,0,1
25,8,1.084635417,1.026041667,1,0,0,1,0,1,1
25,16,1.305989583,1.598958333,1,1,0,1,1,1,1
25,2,1.709635417,2.516927083,1,1,1,1,1,1,1
25,13,2.419270833,3.369791667,1,0,1,0,1,1,1
25,4,2.569010417,3.96875,1,1,0,0,1,1,1
25,9,1.5859375,1.924479167,1,1,0,1,1,1,1
25,1,1.299479167,1.2734375,1,1,0,0,1,1,1
25,7,1.0,1.006510417,1,0,1,0,1,1,1
25,23,1.169270833,1.149739583,1,1,0,0,1,1,1
25,14,1.33203125,1.729166667,1,1,0,0,1,1,1
25,22,1.286458333,1.546875,1,0,0,0,1,1,1
25,3,1.01953125,1.0390625,1,0,0,0,1,0,1
26,21,1.084635417,1.084635417,1,1,0,0,1,0,0
26,14,1.052083333,1.032552083,1,1,0,0,1,0,0
26,24,1.052083333,1.0390625,1,0,1,0,0,1,0
26,9,1.104166667,1.104166667,1,0,1,1,1,1,1
26,13,1.0390625,1.052083333,1,0,0,0,0,0,1
26,19,1.071614583,1.104166667,1,0,0,0,0,0,1
26,11,1.052083333,1.052083333,1,0,0,0,0,0,1
26,6,1.065104167,1.065104167,1,0,1,0,0,1,0
26,17,1.084635417,1.084635417,1,1,0,0,1,0,1
26,10,1.084635417,1.084635417,1,0,0,0,0,0,0
26,16,1.071614583,1.071614583,1,0,1,0,0,1,0
26,22,1.05859375,1.065104167,1,0,0,0,0,0,0
26,1,1.143229167,1.084635417,1,0,0,0,0,0,0
26,12,1.130208333,1.065104167,1,0,0,0,0,0,0
26,18,1.071614583,1.065104167,1,1,0,1,1,0,1
26,23,1.078125,1.05859375,1,1,0,1,1,0,1
26,15,1.123697917,1.091145833,1,0,0,0,0,0,0
26,8,1.13671875,1.13671875,1,0,1,1,1,1,1
26,3,1.052083333,1.032552083,1,0,0,0,0,1,0
26,7,1.045572917,1.05859375,1,0,0,0,0,0,0
26,2,1.110677083,1.110677083,1,1,0,1,1,0,1
26,20,1.110677083,1.091145833,1,0,0,0,0,0,0
26,4,1.123697917,1.01953125,1,1,0,0,1,0,1
26,5,1.071614583,1.071614583,1,0,0,0,0,0,0
27,7,3.527777707,3.583333475,1,1,1,1,1,1,1
27,4,1.476851817,1.893518483,1,0,0,1,1,1,1
27,16,2.500000071,2.703703845,1,1,1,0,1,1,1
27,22,3.606481623,3.606481623,1,0,1,1,1,1,1
27,18,2.828703704,2.814815027,1,1,1,1,1,1,1
27,15,1.393518519,1.722222328,1,0,0,0,0,0,0
27,1,3.388888818,2.152777848,1,1,0,1,1,1,1
27,21,3.212963104,2.356481623,1,0,1,1,1,1,1
27,19,3.134259189,2.064814815,1,1,0,1,1,1,1
27,17,1.615740705,1.986111076,1,0,0,0,0,0,0
27,5,4.601851993,4.601851993,1,1,1,0,1,1,1
27,9,2.671296226,2.564814956,1,1,1,0,1,1,1
27,2,3.842592663,3.425925997,1,0,0,1,1,1,1
27,3,2.828703704,3.763889101,1,0,1,1,1,1,1
27,11,1.902777778,2.699074286,1,0,0,0,1,1,1
27,6,2.023148078,2.592592663,1,0,0,0,1,1,1
27,24,3.064814744,3.064814744,1,1,1,1,1,1,1
27,13,2.953703916,3.203703633,1,1,1,1,1,1,1
27,23,3.402777848,3.287037108,1,1,1,1,1,1,1
27,20,3.472222293,3.703703774,1,1,0,1,1,0,1
27,8,3.157407337,2.736111111,1,0,1,1,1,1,1
27,12,4.148148148,4.481481693,1,0,1,0,1,1,1
27,14,3.527777707,3.296296226,1,1,0,1,1,1,1
27,10,1.638888854,1.638888854,1,1,0,0,1,1,0
28,17,1.45625,5.03125,1,0,1,1,1,1,1
28,7,1.475,4.54375,1,0,1,0,1,1,1
28,8,1.375,5.0,1,0,1,1,1,1,1
28,23,1.4,4.875,1,1,0,1,1,1,1
28,3,1.375,4.71875,1,1,1,0,1,1,1
28,11,1.4,4.9625,1,0,1,1,1,1,1
28,22,1.30625,5.0,1,1,1,0,1,1,1
28,9,1.30625,3.55625,1,1,1,0,1,1,1
28,12,1.4,4.9375,1,1,1,0,1,1,1
28,16,1.375,4.76875,1,0,1,0,1,1,1
28,18,1.41875,4.725,1,1,1,0,1,1,1
